play_id,outcome,frame_m3,frame_m6,frame_diff,total_frames
Week_03_LA_vs_CIN_029_Q2_537_LA,complete,0,6,6,9
Week_03_LA_vs_CIN_030_Q2_446_CIN,complete,0,1,1,6
Week_03_LA_vs_CIN_031_Q2_404_CIN,incomplete,2,1,1,10
Week_03_LA_vs_CIN_032_Q2_359_CIN,incomplete,1,1,0,11
Week_03_LA_vs_CIN_033_Q2_356_CIN,incomplete,0,1,1,31
Week_03_LA_vs_CIN_034_Q2_343_LA,interception,5,1,4,11
Week_03_LA_vs_CIN_035_Q2_236_CIN,incomplete,0,1,1,20
Week_03_LA_vs_CIN_036_Q2_233_CIN,incomplete,1,12,11,17
Week_03_LA_vs_CIN_037_Q2_137_LA,incomplete,0,6,6,7
Week_03_LA_vs_CIN_038_Q2_113_CIN,complete,0,6,6,16
Week_03_LA_vs_CIN_039_Q2_109_CIN,complete,0,7,7,11
Week_03_LA_vs_CIN_040_Q2_046_CIN,incomplete,0,7,7,16
Week_03_LA_vs_CIN_041_Q3_1500_LA,complete,0,1,1,13
Week_03_LA_vs_CIN_042_Q3_1131_LA,incomplete,4,1,3,7
Week_03_LA_vs_CIN_043_Q3_920_CIN,complete,0,1,1,11
Week_03_LA_vs_CIN_044_Q3_829_CIN,complete,0,1,1,8
Week_03_LA_vs_CIN_045_Q3_705_CIN,complete,0,1,1,8
Week_03_LA_vs_CIN_046_Q3_621_CIN,complete,0,7,7,8
Week_03_LA_vs_CIN_047_Q3_529_LA,complete,0,21,21,22
Week_03_LA_vs_CIN_048_Q3_457_CIN,incomplete,1,1,0,13
Week_03_LA_vs_CIN_049_Q3_448_CIN,complete,0,3,3,16
Week_03_LA_vs_CIN_050_Q3_324_CIN,incomplete,4,3,1,12
Week_03_LA_vs_CIN_051_Q3_320_CIN,incomplete,2,1,1,11
Week_03_LA_vs_CIN_052_Q3_309_LA,complete,0,3,3,12
Week_03_LA_vs_CIN_053_Q4_1334_CIN,incomplete,0,6,6,9
Week_03_LA_vs_CIN_054_Q4_1329_CIN,complete,0,3,3,7
Week_03_LA_vs_CIN_055_Q4_1159_CIN,complete,7,7,0,8
Week_03_LA_vs_CIN_056_Q4_1027_CIN,interception,10,9,1,13
Week_03_LA_vs_CIN_057_Q4_1021_LA,incomplete,0,10,10,23
Week_03_LA_vs_CIN_058_Q4_804_CIN,complete,0,6,6,10
Week_03_LA_vs_CIN_059_Q4_713_LA,incomplete,0,13,13,23
Week_03_LA_vs_CIN_060_Q4_708_LA,incomplete,0,7,7,13
Week_03_LA_vs_CIN_061_Q4_334_LA,complete,0,1,1,11
Week_03_LA_vs_CIN_062_Q4_308_LA,complete,0,9,9,10
Week_03_LA_vs_CIN_063_Q4_254_LA,incomplete,0,16,16,24
Week_03_LA_vs_CIN_064_Q4_249_LA,incomplete,2,1,1,8
Week_03_LA_vs_CIN_065_Q4_200_LA,complete,0,1,1,20
Week_03_LA_vs_CIN_066_Q4_106_LA,complete,0,3,3,12
Week_03_LAC_vs_MIN_001_Q1_1408_LAC,complete,0,3,3,8
Week_03_LAC_vs_MIN_002_Q1_921_MIN,complete,0,1,1,9
Week_03_LAC_vs_MIN_003_Q1_841_MIN,complete,0,1,1,8
Week_03_LAC_vs_MIN_004_Q1_832_LAC,complete,0,7,7,8
Week_03_LAC_vs_MIN_005_Q1_720_LAC,incomplete,2,1,1,9
Week_03_LAC_vs_MIN_006_Q1_716_LAC,complete,0,1,1,10
Week_03_LAC_vs_MIN_007_Q1_630_LAC,complete,0,1,1,11
Week_03_LAC_vs_MIN_008_Q1_445_LAC,complete,1,1,0,8
Week_03_LAC_vs_MIN_009_Q1_331_LAC,incomplete,1,1,0,10
Week_03_LAC_vs_MIN_010_Q1_327_LAC,complete,0,1,1,16
Week_03_LAC_vs_MIN_011_Q1_255_LAC,complete,0,3,3,7
Week_03_LAC_vs_MIN_012_Q1_251_MIN,complete,5,4,1,8
Week_03_LAC_vs_MIN_013_Q1_039_MIN,incomplete,5,1,4,6
Week_03_LAC_vs_MIN_014_Q2_1420_LAC,complete,3,1,2,6
Week_03_LAC_vs_MIN_015_Q2_1304_LAC,incomplete,0,1,1,24
Week_03_LAC_vs_MIN_016_Q2_1259_LAC,complete,5,3,2,9
Week_03_LAC_vs_MIN_017_Q2_1217_LAC,complete,0,3,3,9
Week_03_LAC_vs_MIN_018_Q2_1057_LAC,incomplete,0,4,4,10
Week_03_LAC_vs_MIN_019_Q2_1013_MIN,complete,0,3,3,6
Week_03_LAC_vs_MIN_020_Q2_937_MIN,complete,0,3,3,14
Week_03_LAC_vs_MIN_021_Q2_911_MIN,complete,2,13,11,17
Week_03_LAC_vs_MIN_022_Q2_733_MIN,complete,3,1,2,8
Week_03_LAC_vs_MIN_023_Q2_727_LAC,complete,0,1,1,10
Week_03_LAC_vs_MIN_024_Q2_611_LAC,complete,5,5,0,6
Week_03_LAC_vs_MIN_025_Q2_533_MIN,complete,0,3,3,7
Week_03_LAC_vs_MIN_026_Q2_426_MIN,complete,0,13,13,18
Week_03_LAC_vs_MIN_027_Q2_346_MIN,incomplete,0,1,1,14
Week_03_LAC_vs_MIN_028_Q2_341_MIN,incomplete,0,6,6,7
Week_03_LAC_vs_MIN_029_Q2_221_MIN,incomplete,1,1,0,15
Week_03_LAC_vs_MIN_030_Q2_200_LAC,complete,0,1,1,10
Week_03_LAC_vs_MIN_031_Q2_157_LAC,complete,0,1,1,7
Week_03_LAC_vs_MIN_032_Q2_131_LAC,complete,8,6,2,9
Week_03_LAC_vs_MIN_033_Q2_110_LAC,complete,15,11,4,25
Week_03_LAC_vs_MIN_034_Q2_100_LAC,complete,0,1,1,8
Week_03_LAC_vs_MIN_035_Q2_050_LAC,complete,0,1,1,6
Week_03_LAC_vs_MIN_036_Q2_047_MIN,complete,0,8,8,12
Week_03_LAC_vs_MIN_037_Q2_041_MIN,complete,3,1,2,8
Week_03_LAC_vs_MIN_038_Q2_023_MIN,complete,0,11,11,12
Week_03_LAC_vs_MIN_039_Q3_1400_MIN,incomplete,6,6,0,15
Week_03_LAC_vs_MIN_040_Q3_1353_MIN,incomplete,0,1,1,24
Week_03_LAC_vs_MIN_041_Q3_1249_LAC,complete,0,8,8,23
Week_03_LAC_vs_MIN_042_Q3_1223_LAC,complete,0,1,1,12
Week_03_LAC_vs_MIN_043_Q3_1104_LAC,incomplete,0,1,1,17
Week_03_LAC_vs_MIN_044_Q3_1100_LAC,incomplete,1,6,5,13
Week_03_LAC_vs_MIN_045_Q3_1018_MIN,complete,0,3,3,8
Week_03_LAC_vs_MIN_046_Q3_944_MIN,complete,0,4,4,10
Week_03_LAC_vs_MIN_047_Q3_855_MIN,complete,0,4,4,8
Week_03_LAC_vs_MIN_048_Q3_622_LAC,complete,0,1,1,13
Week_03_LAC_vs_MIN_049_Q3_601_LAC,complete,7,4,3,8
Week_03_LAC_vs_MIN_050_Q3_553_MIN,complete,0,3,3,11
Week_03_LAC_vs_MIN_051_Q3_450_MIN,complete,0,1,1,6
Week_03_LAC_vs_MIN_052_Q3_400_MIN,complete,0,4,4,9
Week_03_LAC_vs_MIN_053_Q3_320_MIN,incomplete,4,1,3,7
Week_03_LAC_vs_MIN_054_Q3_314_MIN,incomplete,0,4,4,25
Week_03_LAC_vs_MIN_055_Q3_309_MIN,complete,2,1,1,11
Week_03_LAC_vs_MIN_056_Q3_301_LAC,complete,0,3,3,7
Week_03_LAC_vs_MIN_057_Q4_1436_MIN,complete,0,5,5,10
Week_03_LAC_vs_MIN_058_Q4_1402_MIN,complete,0,3,3,8
Week_03_LAC_vs_MIN_059_Q4_1323_MIN,complete,0,3,3,10
Week_03_LAC_vs_MIN_060_Q4_1244_MIN,incomplete,11,11,0,16
Week_03_LAC_vs_MIN_061_Q4_1130_MIN,complete,0,1,1,9
Week_03_LAC_vs_MIN_062_Q4_1120_LAC,complete,3,1,2,10
Week_03_LAC_vs_MIN_063_Q4_1102_LAC,complete,6,4,2,7
Week_03_LAC_vs_MIN_064_Q4_1025_LAC,complete,0,1,1,8
Week_03_LAC_vs_MIN_065_Q4_851_LAC,complete,0,1,1,16
Week_03_LAC_vs_MIN_066_Q4_811_LAC,complete,7,6,1,26
Week_03_LAC_vs_MIN_067_Q4_734_MIN,incomplete,0,1,1,15
Week_03_LAC_vs_MIN_068_Q4_730_MIN,complete,0,3,3,10
Week_03_LAC_vs_MIN_069_Q4_709_MIN,complete,3,4,1,17
Week_03_LAC_vs_MIN_070_Q4_649_MIN,complete,0,1,1,5
Week_03_LAC_vs_MIN_071_Q4_258_MIN,incomplete,0,5,5,9
Week_03_LAC_vs_MIN_072_Q4_253_LAC,complete,6,5,1,8
Week_03_LAC_vs_MIN_073_Q4_157_LAC,complete,0,3,3,8
Week_03_LAC_vs_MIN_074_Q4_147_MIN,incomplete,0,10,10,18
Week_03_LAC_vs_MIN_075_Q4_055_MIN,incomplete,8,8,0,9
Week_03_LAC_vs_MIN_076_Q4_051_MIN,complete,0,10,10,13
Week_03_LAC_vs_MIN_077_Q4_047_MIN,complete,0,4,4,9
Week_03_LAC_vs_MIN_078_Q4_042_MIN,complete,0,1,1,7
Week_03_LAC_vs_MIN_079_Q4_012_MIN,interception,0,7,7,8
Week_03_NE_vs_NYJ_001_Q1_1241_NE,complete,2,1,1,15
Week_03_NE_vs_NYJ_002_Q1_1130_NE,complete,0,3,3,8
Week_03_NE_vs_NYJ_003_Q1_1051_NE,incomplete,0,15,15,22
Week_03_NE_vs_NYJ_004_Q1_1004_NYJ,incomplete,0,1,1,9
Week_03_NE_vs_NYJ_005_Q1_959_NYJ,complete,13,13,0,14
Week_03_NE_vs_NYJ_006_Q1_630_NE,complete,0,9,9,10
Week_03_NE_vs_NYJ_007_Q1_518_NE,incomplete,0,5,5,9
Week_03_NE_vs_NYJ_008_Q1_341_NYJ,complete,4,4,0,5
Week_03_NE_vs_NYJ_009_Q1_155_NE,incomplete,2,1,1,9
Week_03_NE_vs_NYJ_010_Q1_151_NE,complete,0,3,3,10
Week_03_NE_vs_NYJ_011_Q2_1227_NE,complete,1,1,0,18
Week_03_NE_vs_NYJ_012_Q2_1149_NE,complete,1,1,0,16
Week_03_NE_vs_NYJ_013_Q2_1057_NYJ,complete,0,4,4,8
Week_03_NE_vs_NYJ_014_Q2_930_NE,complete,1,1,0,9
Week_03_NE_vs_NYJ_015_Q2_851_NE,complete,0,3,3,9
Week_03_NE_vs_NYJ_016_Q2_742_NE,incomplete,0,7,7,24
Week_03_NE_vs_NYJ_017_Q2_200_NYJ,complete,0,7,7,10
Week_03_NE_vs_NYJ_018_Q2_103_NE,incomplete,0,6,6,7
Week_03_NE_vs_NYJ_019_Q2_027_NE,complete,0,1,1,13
Week_03_NE_vs_NYJ_020_Q2_014_NE,incomplete,0,8,8,27
Week_03_NE_vs_NYJ_021_Q3_1326_NE,complete,0,1,1,7
Week_03_NE_vs_NYJ_022_Q3_1112_NE,complete,0,8,8,9
Week_03_NE_vs_NYJ_023_Q3_1036_NE,incomplete,9,17,8,18
Week_03_NE_vs_NYJ_024_Q3_944_NYJ,complete,0,1,1,10
Week_03_NE_vs_NYJ_025_Q3_626_NE,complete,0,3,3,10
Week_03_NE_vs_NYJ_026_Q3_354_NYJ,incomplete,0,1,1,9
Week_03_NE_vs_NYJ_027_Q3_349_NYJ,complete,8,5,3,9
Week_03_NE_vs_NYJ_028_Q3_216_NE,incomplete,0,6,6,10
Week_03_NE_vs_NYJ_029_Q3_212_NE,complete,0,13,13,17
Week_03_NE_vs_NYJ_030_Q3_007_NYJ,complete,0,10,10,11
Week_03_NE_vs_NYJ_031_Q4_1500_NYJ,incomplete,5,3,2,7
Week_03_NE_vs_NYJ_032_Q4_1046_NYJ,complete,0,11,11,12
Week_03_NE_vs_NYJ_033_Q4_1009_NYJ,incomplete,4,4,0,14
Week_03_NE_vs_NYJ_034_Q4_1004_NYJ,complete,0,1,1,12
Week_03_NE_vs_NYJ_035_Q4_925_NYJ,complete,0,5,5,6
Week_03_NE_vs_NYJ_036_Q4_719_NYJ,complete,0,4,4,14
Week_03_NE_vs_NYJ_037_Q4_646_NYJ,complete,0,3,3,10
Week_03_NE_vs_NYJ_038_Q4_615_NYJ,complete,0,1,1,10
Week_03_NE_vs_NYJ_039_Q4_539_NYJ,incomplete,0,1,1,7
Week_03_NE_vs_NYJ_040_Q4_458_NE,complete,0,9,9,10
Week_03_NE_vs_NYJ_041_Q4_339_NE,complete,0,3,3,7
Week_03_NE_vs_NYJ_042_Q4_256_NE,incomplete,0,1,1,21
Week_03_NE_vs_NYJ_043_Q4_238_NYJ,incomplete,8,4,4,9
Week_03_NE_vs_NYJ_044_Q4_200_NE,incomplete,0,7,7,20
Week_03_NE_vs_NYJ_045_Q4_135_NYJ,incomplete,0,4,4,15
Week_03_NE_vs_NYJ_046_Q4_131_NYJ,incomplete,1,1,0,19
Week_03_NE_vs_NYJ_047_Q4_126_NYJ,complete,0,7,7,10
Week_03_NE_vs_NYJ_048_Q4_016_NYJ,complete,0,1,1,13
Week_03_NO_vs_GB_001_Q1_1434_NO,incomplete,2,1,1,8
Week_03_NO_vs_GB_002_Q1_1302_GB,complete,0,3,3,9
Week_03_NO_vs_GB_003_Q1_1133_GB,complete,4,1,3,7
Week_03_NO_vs_GB_004_Q1_952_NO,complete,0,4,4,8
Week_03_NO_vs_GB_005_Q1_803_NO,complete,0,1,1,12
Week_03_NO_vs_GB_006_Q1_648_NO,incomplete,0,4,4,17
Week_03_NO_vs_GB_007_Q1_644_NO,complete,0,1,1,7
Week_03_NO_vs_GB_008_Q1_640_GB,complete,0,1,1,12
Week_03_NO_vs_GB_009_Q1_556_GB,incomplete,0,14,14,23
Week_03_NO_vs_GB_010_Q1_238_NO,complete,5,4,1,7
Week_03_NO_vs_GB_011_Q1_204_NO,complete,0,5,5,6
Week_03_NO_vs_GB_012_Q1_128_NO,complete,6,4,2,7
Week_03_NO_vs_GB_013_Q1_021_NO,complete,7,7,0,8
Week_03_NO_vs_GB_014_Q2_1252_GB,complete,0,1,1,8
Week_03_NO_vs_GB_015_Q2_1058_GB,incomplete,9,7,2,10
Week_03_NO_vs_GB_016_Q2_1054_GB,incomplete,0,4,4,13
Week_03_NO_vs_GB_017_Q2_950_GB,complete,0,3,3,11
Week_03_NO_vs_GB_018_Q2_811_GB,incomplete,0,1,1,28
Week_03_NO_vs_GB_019_Q2_655_GB,incomplete,4,9,5,10
Week_03_NO_vs_GB_020_Q2_623_GB,complete,0,10,10,14
Week_03_NO_vs_GB_021_Q2_505_GB,incomplete,0,8,8,21
Week_03_NO_vs_GB_022_Q2_354_NO,incomplete,0,6,6,36
Week_03_NO_vs_GB_023_Q2_300_NO,complete,0,3,3,9
Week_03_NO_vs_GB_024_Q2_155_NO,complete,0,4,4,7
Week_03_NO_vs_GB_025_Q2_120_NO,complete,5,4,1,8
Week_03_NO_vs_GB_026_Q2_036_NO,complete,6,19,13,20
Week_03_NO_vs_GB_027_Q2_014_NO,incomplete,0,8,8,9
Week_03_NO_vs_GB_028_Q3_1418_GB,complete,0,1,1,7
Week_03_NO_vs_GB_029_Q3_1325_GB,interception,1,21,20,28
Week_03_NO_vs_GB_030_Q3_1238_NO,complete,0,11,11,12
Week_03_NO_vs_GB_031_Q3_951_GB,complete,0,3,3,6
Week_03_NO_vs_GB_032_Q3_906_GB,incomplete,0,1,1,5
Week_03_NO_vs_GB_033_Q3_903_GB,incomplete,0,4,4,8
Week_03_NO_vs_GB_034_Q3_852_NO,complete,0,3,3,10
Week_03_NO_vs_GB_035_Q3_716_NO,incomplete,10,6,4,11
Week_03_NO_vs_GB_036_Q3_501_GB,complete,0,3,3,14
Week_03_NO_vs_GB_037_Q3_318_GB,complete,0,1,1,11
Week_03_NO_vs_GB_038_Q3_237_GB,complete,0,8,8,12
Week_03_NO_vs_GB_039_Q3_153_GB,complete,26,25,1,27
Week_03_NO_vs_GB_040_Q3_004_GB,complete,0,1,1,8
Week_03_NO_vs_GB_041_Q4_1500_GB,incomplete,4,10,6,14
Week_03_NO_vs_GB_042_Q4_1339_NO,complete,0,3,3,8
Week_03_NO_vs_GB_043_Q4_1230_GB,complete,0,7,7,16
Week_03_NO_vs_GB_044_Q4_1159_GB,complete,0,1,1,11
Week_03_NO_vs_GB_045_Q4_1113_GB,incomplete,0,6,6,20
Week_03_NO_vs_GB_046_Q4_1108_GB,incomplete,0,19,19,20
Week_03_NO_vs_GB_047_Q4_1056_NO,complete,0,3,3,8
Week_03_NO_vs_GB_048_Q4_920_NO,complete,0,3,3,9
Week_03_NO_vs_GB_049_Q4_843_NO,incomplete,0,10,10,18
Week_03_NO_vs_GB_050_Q4_816_GB,incomplete,0,7,7,18
Week_03_NO_vs_GB_051_Q4_812_GB,incomplete,0,1,1,10
Week_03_NO_vs_GB_052_Q4_808_GB,complete,0,10,10,11
Week_03_NO_vs_GB_053_Q4_745_GB,incomplete,0,4,4,15
Week_03_NO_vs_GB_054_Q4_741_GB,incomplete,6,5,1,9
Week_03_NO_vs_GB_055_Q4_655_NO,complete,0,1,1,7
Week_03_NO_vs_GB_056_Q4_616_NO,complete,4,4,0,5
Week_03_NO_vs_GB_057_Q4_523_GB,complete,0,3,3,6
Week_03_NO_vs_GB_058_Q4_500_GB,incomplete,0,1,1,18
Week_03_NO_vs_GB_059_Q4_419_GB,incomplete,0,4,4,13
Week_03_NO_vs_GB_060_Q4_413_GB,complete,17,16,1,19
Week_03_NO_vs_GB_061_Q4_342_GB,complete,0,4,4,7
Week_03_NO_vs_GB_062_Q4_303_GB,incomplete,0,5,5,15
Week_03_NO_vs_GB_063_Q4_259_GB,complete,11,9,2,12
Week_03_NO_vs_GB_064_Q4_256_NO,complete,0,3,3,9
Week_03_NO_vs_GB_065_Q4_233_NO,complete,0,16,16,19
Week_03_NO_vs_GB_066_Q4_227_NO,incomplete,10,10,0,11
Week_03_NO_vs_GB_067_Q4_223_NO,complete,7,7,0,8
Week_03_NO_vs_GB_068_Q4_119_NO,incomplete,0,1,1,9
Week_03_NO_vs_GB_069_Q4_115_NO,complete,0,6,6,10
Week_03_NYG_vs_SF_001_Q1_1421_SF,incomplete,3,1,2,9
Week_03_NYG_vs_SF_002_Q1_1418_SF,complete,0,3,3,9
Week_03_NYG_vs_SF_003_Q1_1336_SF,incomplete,11,11,0,17
Week_03_NYG_vs_SF_004_Q1_1132_SF,complete,0,6,6,9
Week_03_NYG_vs_SF_005_Q1_901_SF,incomplete,8,1,7,9
Week_03_NYG_vs_SF_006_Q1_856_SF,incomplete,2,1,1,8
Week_03_NYG_vs_SF_007_Q1_853_SF,incomplete,1,1,0,18
Week_03_NYG_vs_SF_008_Q1_844_NYG,incomplete,0,3,3,24
Week_03_NYG_vs_SF_009_Q1_805_NYG,complete,0,1,1,7
Week_03_NYG_vs_SF_010_Q1_727_NYG,complete,0,1,1,9
Week_03_NYG_vs_SF_011_Q1_553_NYG,complete,0,1,1,8
Week_03_NYG_vs_SF_012_Q1_444_NYG,incomplete,0,5,5,10
Week_03_NYG_vs_SF_013_Q1_359_NYG,complete,3,1,2,9
Week_03_NYG_vs_SF_014_Q1_236_SF,complete,0,5,5,16
Week_03_NYG_vs_SF_015_Q1_142_SF,complete,0,6,6,7
Week_03_NYG_vs_SF_016_Q2_1500_NYG,complete,0,3,3,8
Week_03_NYG_vs_SF_017_Q2_1351_SF,incomplete,6,1,5,8
Week_03_NYG_vs_SF_018_Q2_1054_SF,complete,0,3,3,8
Week_03_NYG_vs_SF_019_Q2_753_SF,complete,0,5,5,16
Week_03_NYG_vs_SF_020_Q2_741_NYG,complete,0,3,3,8
Week_03_NYG_vs_SF_021_Q2_613_SF,incomplete,5,6,1,7
Week_03_NYG_vs_SF_022_Q2_608_SF,complete,0,1,1,7
Week_03_NYG_vs_SF_023_Q2_322_SF,complete,0,7,7,8
Week_03_NYG_vs_SF_024_Q2_151_SF,complete,0,4,4,11
Week_03_NYG_vs_SF_025_Q2_140_NYG,complete,0,6,6,9
Week_03_NYG_vs_SF_026_Q2_119_NYG,complete,0,1,1,6
Week_03_NYG_vs_SF_027_Q2_058_NYG,complete,0,5,5,6
Week_03_NYG_vs_SF_028_Q2_038_NYG,complete,0,10,10,15
Week_03_NYG_vs_SF_029_Q2_032_NYG,complete,0,3,3,9
Week_03_NYG_vs_SF_030_Q2_025_NYG,incomplete,3,7,4,8
Week_03_NYG_vs_SF_031_Q2_022_NYG,incomplete,0,4,4,16
Week_03_NYG_vs_SF_032_Q3_1423_NYG,complete,7,6,1,10
Week_03_NYG_vs_SF_033_Q3_1102_SF,incomplete,12,12,0,13
Week_03_NYG_vs_SF_034_Q3_1046_NYG,complete,0,1,1,7
Week_03_NYG_vs_SF_035_Q3_1000_SF,complete,0,1,1,13
Week_03_NYG_vs_SF_036_Q3_826_SF,complete,0,5,5,9
Week_03_NYG_vs_SF_037_Q3_656_SF,complete,0,3,3,11
Week_03_NYG_vs_SF_038_Q3_314_NYG,complete,0,3,3,11
Week_03_NYG_vs_SF_039_Q3_227_NYG,incomplete,0,1,1,24
Week_03_NYG_vs_SF_040_Q3_213_SF,complete,0,1,1,10
Week_03_NYG_vs_SF_041_Q3_024_SF,complete,0,3,3,9
Week_03_NYG_vs_SF_042_Q4_1330_SF,complete,0,7,7,10
Week_03_NYG_vs_SF_043_Q4_1234_NYG,complete,2,3,1,8
Week_03_NYG_vs_SF_044_Q4_1156_NYG,complete,7,7,0,8
Week_03_NYG_vs_SF_045_Q4_1116_NYG,incomplete,0,8,8,11
Week_03_NYG_vs_SF_046_Q4_1100_SF,complete,0,3,3,6
Week_03_NYG_vs_SF_047_Q4_1020_SF,complete,0,6,6,10
Week_03_NYG_vs_SF_048_Q4_733_SF,complete,0,1,1,9
Week_03_NYG_vs_SF_049_Q4_605_SF,complete,23,21,2,24
Week_03_NYG_vs_SF_050_Q4_558_NYG,incomplete,9,5,4,10
Week_03_NYG_vs_SF_051_Q4_553_NYG,complete,0,4,4,9
Week_03_NYG_vs_SF_052_Q4_532_NYG,complete,0,8,8,9
Week_03_NYG_vs_SF_053_Q4_455_NYG,complete,8,8,0,9
Week_03_NYG_vs_SF_054_Q4_348_NYG,interception,3,1,2,7
Week_03_NYG_vs_SF_055_Q4_218_NYG,incomplete,0,1,1,12
Week_03_PHI_vs_TB_001_Q1_1346_TB,complete,0,3,3,11
Week_03_PHI_vs_TB_002_Q1_1313_TB,incomplete,0,1,1,22
Week_03_PHI_vs_TB_003_Q1_1229_TB,incomplete,0,12,12,15
Week_03_PHI_vs_TB_004_Q1_1132_PHI,complete,0,3,3,8
Week_03_PHI_vs_TB_005_Q1_1057_PHI,complete,0,5,5,12
Week_03_PHI_vs_TB_006_Q1_920_PHI,incomplete,3,12,9,14
Week_03_PHI_vs_TB_007_Q1_909_TB,complete,0,9,9,10
Week_03_PHI_vs_TB_008_Q1_836_TB,complete,0,3,3,7
Week_03_PHI_vs_TB_009_Q1_352_PHI,incomplete,7,7,0,8
Week_03_PHI_vs_TB_010_Q1_321_PHI,incomplete,2,7,5,8
Week_03_PHI_vs_TB_011_Q1_146_TB,incomplete,1,15,14,16
Week_03_PHI_vs_TB_012_Q1_105_PHI,complete,0,1,1,15
Week_03_PHI_vs_TB_013_Q2_1442_TB,complete,3,1,2,7
Week_03_PHI_vs_TB_014_Q2_1259_TB,complete,0,7,7,8
Week_03_PHI_vs_TB_015_Q2_1225_TB,complete,6,6,0,7
Week_03_PHI_vs_TB_016_Q2_1059_TB,complete,7,8,1,10
Week_03_PHI_vs_TB_017_Q2_843_TB,incomplete,0,17,17,18
Week_03_PHI_vs_TB_018_Q2_829_PHI,complete,0,3,3,6
Week_03_PHI_vs_TB_019_Q2_744_PHI,incomplete,0,7,7,11
Week_03_PHI_vs_TB_020_Q2_737_PHI,complete,0,3,3,9
Week_03_PHI_vs_TB_021_Q2_615_PHI,complete,0,8,8,19
Week_03_PHI_vs_TB_022_Q2_452_PHI,complete,0,4,4,8
Week_03_PHI_vs_TB_023_Q2_341_PHI,complete,10,9,1,18
Week_03_PHI_vs_TB_024_Q2_048_PHI,interception,0,1,1,10
Week_03_PHI_vs_TB_025_Q2_032_TB,complete,5,5,0,6
Week_03_PHI_vs_TB_026_Q2_020_PHI,complete,8,8,0,9
Week_03_PHI_vs_TB_027_Q3_1454_PHI,complete,0,11,11,12
Week_03_PHI_vs_TB_028_Q3_1309_PHI,complete,0,8,8,11
Week_03_PHI_vs_TB_029_Q3_1231_PHI,complete,0,1,1,12
Week_03_PHI_vs_TB_030_Q3_959_PHI,incomplete,0,4,4,7
Week_03_PHI_vs_TB_031_Q3_834_TB,complete,0,3,3,8
Week_03_PHI_vs_TB_032_Q3_719_TB,incomplete,7,11,4,12
Week_03_PHI_vs_TB_033_Q3_714_TB,incomplete,0,5,5,33
Week_03_PHI_vs_TB_034_Q3_506_PHI,complete,0,3,3,10
Week_03_PHI_vs_TB_035_Q3_355_PHI,interception,1,27,26,28
Week_03_PHI_vs_TB_036_Q3_140_PHI,complete,0,7,7,11
Week_03_PHI_vs_TB_037_Q3_100_PHI,complete,1,1,0,11
Week_03_PHI_vs_TB_038_Q3_019_PHI,complete,0,3,3,8
Week_03_PHI_vs_TB_039_Q4_1500_PHI,incomplete,0,16,16,17
Week_03_PHI_vs_TB_040_Q4_1328_TB,complete,0,1,1,13
Week_03_PHI_vs_TB_041_Q4_1254_TB,complete,9,9,0,12
Week_03_PHI_vs_TB_042_Q4_1144_TB,complete,0,6,6,10
Week_03_PHI_vs_TB_043_Q4_1022_TB,complete,0,4,4,10
Week_03_PHI_vs_TB_044_Q4_1007_TB,incomplete,0,1,1,19
Week_03_PHI_vs_TB_045_Q4_927_TB,complete,3,6,3,10
Week_03_PHI_vs_TB_046_Q4_842_PHI,complete,6,4,2,7
Week_03_PHI_vs_TB_047_Q4_505_PHI,incomplete,0,1,1,26
Week_03_PHI_vs_TB_048_Q4_500_PHI,complete,0,4,4,12
Week_03_PHI_vs_TB_049_Q4_324_PHI,complete,0,4,4,8
Week_03_PHI_vs_TB_050_Q4_038_PHI,complete,0,6,6,7
Week_03_PIT_vs_LV_001_Q1_1256_LV,complete,0,4,4,10
Week_03_PIT_vs_LV_002_Q1_1145_LV,incomplete,8,1,7,15
Week_03_PIT_vs_LV_003_Q1_1047_PIT,incomplete,8,1,7,13
Week_03_PIT_vs_LV_004_Q1_1027_LV,complete,0,3,3,9
Week_03_PIT_vs_LV_005_Q1_908_LV,complete,0,8,8,17
Week_03_PIT_vs_LV_006_Q1_753_LV,complete,0,4,4,9
Week_03_PIT_vs_LV_007_Q1_710_LV,complete,1,1,0,22
Week_03_PIT_vs_LV_008_Q1_704_PIT,incomplete,0,9,9,10
Week_03_PIT_vs_LV_009_Q1_621_PIT,complete,16,16,0,24
Week_03_PIT_vs_LV_010_Q1_527_LV,complete,0,5,5,9
Week_03_PIT_vs_LV_011_Q1_447_LV,incomplete,0,11,11,20
Week_03_PIT_vs_LV_012_Q1_429_PIT,incomplete,9,9,0,10
Week_03_PIT_vs_LV_013_Q1_344_PIT,complete,3,4,1,9
Week_03_PIT_vs_LV_014_Q1_222_PIT,complete,0,5,5,12
Week_03_PIT_vs_LV_015_Q1_026_LV,complete,0,5,5,9
Week_03_PIT_vs_LV_016_Q2_1500_LV,complete,0,3,3,11
Week_03_PIT_vs_LV_017_Q2_1318_LV,complete,0,11,11,12
Week_03_PIT_vs_LV_018_Q2_1233_LV,incomplete,0,1,1,24
Week_03_PIT_vs_LV_019_Q2_1227_LV,interception,10,8,2,11
Week_03_PIT_vs_LV_020_Q2_1224_PIT,complete,0,4,4,8
Week_03_PIT_vs_LV_021_Q2_842_PIT,incomplete,0,14,14,15
Week_03_PIT_vs_LV_022_Q2_800_LV,incomplete,1,18,17,22
